mesure_id,date,valeur,validation,site_id,type_appareil_id,type_appareil_label,code_polluant,label_polluant,id_poll_ue,label_court_polluant,label_unite,label_court_unite,unite,site_label
FR15038_39_57_3,2021-01-02T07:00:00Z,23.546,False,FR15038,57,Microcapteur (site fixe),39,"particules PM2,5",,PM2.5,Microgramme par m3,microg/m3,µg/m³,St-Martin-d'Hères
FR15038_39_11,2021-01-02T08:00:00Z,11.8,True,FR15038,11,Analyseur Air,39,"particules PM2,5",6001,PM2.5,Microgramme par m3,microg/m3,µg/m³,St-Martin-d'Hères
FR15038_39_57_3,2021-01-02T08:00:00Z,26.791,False,FR15038,57,Microcapteur (site fixe),39,"particules PM2,5",,PM2.5,Microgramme par m3,microg/m3,µg/m³,St-Martin-d'Hères
FR15038_39_57_3,2021-01-02T09:00:00Z,24.919,False,FR15038,57,Microcapteur (site fixe),39,"particules PM2,5",,PM2.5,Microgramme par m3,microg/m3,µg/m³,St-Martin-d'Hères
FR15038_39_11,2021-01-02T09:00:00Z,12,True,FR15038,11,Analyseur Air,39,"particules PM2,5",6001,PM2.5,Microgramme par m3,microg/m3,µg/m³,St-Martin-d'Hères
FR15038_39_57_3,2021-01-02T10:00:00Z,23.797,False,FR15038,57,Microcapteur (site fixe),39,"particules PM2,5",,PM2.5,Microgramme par m3,microg/m3,µg/m³,St-Martin-d'Hères
FR15038_39_11,2021-01-02T10:00:00Z,12,True,FR15038,11,Analyseur Air,39,"particules PM2,5",6001,PM2.5,Microgramme par m3,microg/m3,µg/m³,St-Martin-d'Hères
FR15038_39_57_3,2021-01-02T11:00:00Z,26.023,False,FR15038,57,Microcapteur (site fixe),39,"particules PM2,5",,PM2.5,Microgramme par m3,microg/m3,µg/m³,St-Martin-d'Hères
FR15038_39_11,2021-01-02T11:00:00Z,12.7,True,FR15038,11,Analyseur Air,39,"particules PM2,5",6001,PM2.5,Microgramme par m3,microg/m3,µg/m³,St-Martin-d'Hères
FR15038_39_11,2021-01-02T12:00:00Z,13.9,True,FR15038,11,Analyseur Air,39,"particules PM2,5",6001,PM2.5,Microgramme par m3,microg/m3,µg/m³,St-Martin-d'Hères
FR15038_39_57_3,2021-01-02T12:00:00Z,29.415,False,FR15038,57,Microcapteur (site fixe),39,"particules PM2,5",,PM2.5,Microgramme par m3,microg/m3,µg/m³,St-Martin-d'Hères
FR15038_39_57_3,2021-01-02T13:00:00Z,33.333,False,FR15038,57,Microcapteur (site fixe),39,"particules PM2,5",,PM2.5,Microgramme par m3,microg/m3,µg/m³,St-Martin-d'Hères
FR15038_39_11,2021-01-02T13:00:00Z,15.8,True,FR15038,11,Analyseur Air,39,"particules PM2,5",6001,PM2.5,Microgramme par m3,microg/m3,µg/m³,St-Martin-d'Hères
FR15038_39_57_3,2021-01-02T14:00:00Z,34.829,False,FR15038,57,Microcapteur (site fixe),39,"particules PM2,5",,PM2.5,Microgramme par m3,microg/m3,µg/m³,St-Martin-d'Hères
FR15038_39_11,2021-01-02T14:00:00Z,16.6,True,FR15038,11,Analyseur Air,39,"particules PM2,5",6001,PM2.5,Microgramme par m3,microg/m3,µg/m³,St-Martin-d'Hères
FR15038_39_11,2021-01-02T15:00:00Z,17.7,True,FR15038,11,Analyseur Air,39,"particules PM2,5",6001,PM2.5,Microgramme par m3,microg/m3,µg/m³,St-Martin-d'Hères
FR15038_39_57_3,2021-01-02T15:00:00Z,37.093,False,FR15038,57,Microcapteur (site fixe),39,"particules PM2,5",,PM2.5,Microgramme par m3,microg/m3,µg/m³,St-Martin-d'Hères
FR15038_39_57_3,2021-01-02T16:00:00Z,34.667,False,FR15038,57,Microcapteur (site fixe),39,"particules PM2,5",,PM2.5,Microgramme par m3,microg/m3,µg/m³,St-Martin-d'Hères
FR15038_39_11,2021-01-02T16:00:00Z,16.9,True,FR15038,11,Analyseur Air,39,"particules PM2,5",6001,PM2.5,Microgramme par m3,microg/m3,µg/m³,St-Martin-d'Hères
FR15038_39_11,2021-01-02T17:00:00Z,14.7,True,FR15038,11,Analyseur Air,39,"particules PM2,5",6001,PM2.5,Microgramme par m3,microg/m3,µg/m³,St-Martin-d'Hères
FR15038_39_57_3,2021-01-02T17:00:00Z,31.392,False,FR15038,57,Microcapteur (site fixe),39,"particules PM2,5",,PM2.5,Microgramme par m3,microg/m3,µg/m³,St-Martin-d'Hères
FR15038_39_57_3,2021-01-02T18:00:00Z,25.159,False,FR15038,57,Microcapteur (site fixe),39,"particules PM2,5",,PM2.5,Microgramme par m3,microg/m3,µg/m³,St-Martin-d'Hères
FR15038_39_11,2021-01-02T18:00:00Z,12.3,True,FR15038,11,Analyseur Air,39,"particules PM2,5",6001,PM2.5,Microgramme par m3,microg/m3,µg/m³,St-Martin-d'Hères
FR15038_39_57_3,2021-01-02T19:00:00Z,22.722,False,FR15038,57,Microcapteur (site fixe),39,"particules PM2,5",,PM2.5,Microgramme par m3,microg/m3,µg/m³,St-Martin-d'Hères
FR15038_39_11,2021-01-02T19:00:00Z,10.5,True,FR15038,11,Analyseur Air,39,"particules PM2,5",6001,PM2.5,Microgramme par m3,microg/m3,µg/m³,St-Martin-d'Hères
FR15038_39_57_3,2021-01-02T20:00:00Z,22.14,False,FR15038,57,Microcapteur (site fixe),39,"particules PM2,5",,PM2.5,Microgramme par m3,microg/m3,µg/m³,St-Martin-d'Hères
FR15038_39_11,2021-01-02T20:00:00Z,10.4,True,FR15038,11,Analyseur Air,39,"particules PM2,5",6001,PM2.5,Microgramme par m3,microg/m3,µg/m³,St-Martin-d'Hères
FR15038_39_57_3,2021-01-02T21:00:00Z,17.108,False,FR15038,57,Microcapteur (site fixe),39,"particules PM2,5",,PM2.5,Microgramme par m3,microg/m3,µg/m³,St-Martin-d'Hères
FR15038_39_11,2021-01-02T21:00:00Z,8.7,True,FR15038,11,Analyseur Air,39,"particules PM2,5",6001,PM2.5,Microgramme par m3,microg/m3,µg/m³,St-Martin-d'Hères
FR15038_39_11,2021-01-02T22:00:00Z,7.6,True,FR15038,11,Analyseur Air,39,"particules PM2,5",6001,PM2.5,Microgramme par m3,microg/m3,µg/m³,St-Martin-d'Hères
FR15038_39_57_3,2021-01-02T22:00:00Z,14.869,False,FR15038,57,Microcapteur (site fixe),39,"particules PM2,5",,PM2.5,Microgramme par m3,microg/m3,µg/m³,St-Martin-d'Hères
FR15038_39_11,2021-01-02T23:00:00Z,5.5,True,FR15038,11,Analyseur Air,39,"particules PM2,5",6001,PM2.5,Microgramme par m3,microg/m3,µg/m³,St-Martin-d'Hères
FR15038_39_57_3,2021-01-02T23:00:00Z,9.804,False,FR15038,57,Microcapteur (site fixe),39,"particules PM2,5",,PM2.5,Microgramme par m3,microg/m3,µg/m³,St-Martin-d'Hères
FR15038_39_57_3,2021-01-03T00:00:00Z,8.502,False,FR15038,57,Microcapteur (site fixe),39,"particules PM2,5",,PM2.5,Microgramme par m3,microg/m3,µg/m³,St-Martin-d'Hères
FR15038_39_11,2021-01-03T00:00:00Z,4.9,True,FR15038,11,Analyseur Air,39,"particules PM2,5",6001,PM2.5,Microgramme par m3,microg/m3,µg/m³,St-Martin-d'Hères
FR15038_39_57_3,2021-01-03T01:00:00Z,6.444,False,FR15038,57,Microcapteur (site fixe),39,"particules PM2,5",,PM2.5,Microgramme par m3,microg/m3,µg/m³,St-Martin-d'Hères
FR15038_39_11,2021-01-03T01:00:00Z,4,True,FR15038,11,Analyseur Air,39,"particules PM2,5",6001,PM2.5,Microgramme par m3,microg/m3,µg/m³,St-Martin-d'Hères
FR15038_39_11,2021-01-03T02:00:00Z,5,True,FR15038,11,Analyseur Air,39,"particules PM2,5",6001,PM2.5,Microgramme par m3,microg/m3,µg/m³,St-Martin-d'Hères
FR15038_39_57_3,2021-01-03T02:00:00Z,9.038,False,FR15038,57,Microcapteur (site fixe),39,"particules PM2,5",,PM2.5,Microgramme par m3,microg/m3,µg/m³,St-Martin-d'Hères
FR15038_39_57_3,2021-01-03T03:00:00Z,10.719,False,FR15038,57,Microcapteur (site fixe),39,"particules PM2,5",,PM2.5,Microgramme par m3,microg/m3,µg/m³,St-Martin-d'Hères
FR15038_39_11,2021-01-03T03:00:00Z,5.4,True,FR15038,11,Analyseur Air,39,"particules PM2,5",6001,PM2.5,Microgramme par m3,microg/m3,µg/m³,St-Martin-d'Hères
FR15038_39_57_3,2021-01-03T04:00:00Z,9.501,False,FR15038,57,Microcapteur (site fixe),39,"particules PM2,5",,PM2.5,Microgramme par m3,microg/m3,µg/m³,St-Martin-d'Hères
FR15038_39_11,2021-01-03T04:00:00Z,5.5,True,FR15038,11,Analyseur Air,39,"particules PM2,5",6001,PM2.5,Microgramme par m3,microg/m3,µg/m³,St-Martin-d'Hères
FR15038_39_57_3,2021-01-03T05:00:00Z,8.185,False,FR15038,57,Microcapteur (site fixe),39,"particules PM2,5",,PM2.5,Microgramme par m3,microg/m3,µg/m³,St-Martin-d'Hères
FR15038_39_11,2021-01-03T05:00:00Z,4.7,True,FR15038,11,Analyseur Air,39,"particules PM2,5",6001,PM2.5,Microgramme par m3,microg/m3,µg/m³,St-Martin-d'Hères
FR15038_39_11,2021-01-03T06:00:00Z,4.7,True,FR15038,11,Analyseur Air,39,"particules PM2,5",6001,PM2.5,Microgramme par m3,microg/m3,µg/m³,St-Martin-d'Hères
FR15038_39_57_3,2021-01-03T06:00:00Z,8.545,False,FR15038,57,Microcapteur (site fixe),39,"particules PM2,5",,PM2.5,Microgramme par m3,microg/m3,µg/m³,St-Martin-d'Hères
FR15038_39_57_3,2021-01-03T07:00:00Z,7.641,False,FR15038,57,Microcapteur (site fixe),39,"particules PM2,5",,PM2.5,Microgramme par m3,microg/m3,µg/m³,St-Martin-d'Hères
FR15038_39_11,2021-01-03T07:00:00Z,4.3,True,FR15038,11,Analyseur Air,39,"particules PM2,5",6001,PM2.5,Microgramme par m3,microg/m3,µg/m³,St-Martin-d'Hères
FR15038_39_57_3,2021-01-03T08:00:00Z,7.445,False,FR15038,57,Microcapteur (site fixe),39,"particules PM2,5",,PM2.5,Microgramme par m3,microg/m3,µg/m³,St-Martin-d'Hères
FR15038_39_11,2021-01-03T08:00:00Z,4.3,True,FR15038,11,Analyseur Air,39,"particules PM2,5",6001,PM2.5,Microgramme par m3,microg/m3,µg/m³,St-Martin-d'Hères
FR15038_39_11,2021-01-03T09:00:00Z,5.2,True,FR15038,11,Analyseur Air,39,"particules PM2,5",6001,PM2.5,Microgramme par m3,microg/m3,µg/m³,St-Martin-d'Hères
FR15038_39_57_3,2021-01-03T09:00:00Z,10.351,False,FR15038,57,Microcapteur (site fixe),39,"particules PM2,5",,PM2.5,Microgramme par m3,microg/m3,µg/m³,St-Martin-d'Hères
FR15038_39_11,2021-01-03T10:00:00Z,5.4,True,FR15038,11,Analyseur Air,39,"particules PM2,5",6001,PM2.5,Microgramme par m3,microg/m3,µg/m³,St-Martin-d'Hères
FR15038_39_57_3,2021-01-03T10:00:00Z,9.278,False,FR15038,57,Microcapteur (site fixe),39,"particules PM2,5",,PM2.5,Microgramme par m3,microg/m3,µg/m³,St-Martin-d'Hères
FR15038_39_57_3,2021-01-03T11:00:00Z,12.774,False,FR15038,57,Microcapteur (site fixe),39,"particules PM2,5",,PM2.5,Microgramme par m3,microg/m3,µg/m³,St-Martin-d'Hères
FR15038_39_11,2021-01-03T11:00:00Z,6.1,True,FR15038,11,Analyseur Air,39,"particules PM2,5",6001,PM2.5,Microgramme par m3,microg/m3,µg/m³,St-Martin-d'Hères
FR15038_39_11,2021-01-03T12:00:00Z,8.1,True,FR15038,11,Analyseur Air,39,"particules PM2,5",6001,PM2.5,Microgramme par m3,microg/m3,µg/m³,St-Martin-d'Hères
FR15038_39_57_3,2021-01-03T12:00:00Z,17.954,False,FR15038,57,Microcapteur (site fixe),39,"particules PM2,5",,PM2.5,Microgramme par m3,microg/m3,µg/m³,St-Martin-d'Hères
FR15038_39_11,2021-01-03T13:00:00Z,8.2,True,FR15038,11,Analyseur Air,39,"particules PM2,5",6001,PM2.5,Microgramme par m3,microg/m3,µg/m³,St-Martin-d'Hères
FR15038_39_57_3,2021-01-03T13:00:00Z,20.002,False,FR15038,57,Microcapteur (site fixe),39,"particules PM2,5",,PM2.5,Microgramme par m3,microg/m3,µg/m³,St-Martin-d'Hères
FR15038_39_57_3,2021-01-03T14:00:00Z,18.714,False,FR15038,57,Microcapteur (site fixe),39,"particules PM2,5",,PM2.5,Microgramme par m3,microg/m3,µg/m³,St-Martin-d'Hères
FR15038_39_11,2021-01-03T14:00:00Z,8.3,True,FR15038,11,Analyseur Air,39,"particules PM2,5",6001,PM2.5,Microgramme par m3,microg/m3,µg/m³,St-Martin-d'Hères
FR15038_39_11,2021-01-03T15:00:00Z,9.3,True,FR15038,11,Analyseur Air,39,"particules PM2,5",6001,PM2.5,Microgramme par m3,microg/m3,µg/m³,St-Martin-d'Hères
FR15038_39_57_3,2021-01-03T15:00:00Z,23.825,False,FR15038,57,Microcapteur (site fixe),39,"particules PM2,5",,PM2.5,Microgramme par m3,microg/m3,µg/m³,St-Martin-d'Hères
FR15038_39_11,2021-01-03T16:00:00Z,10.9,True,FR15038,11,Analyseur Air,39,"particules PM2,5",6001,PM2.5,Microgramme par m3,microg/m3,µg/m³,St-Martin-d'Hères
FR15038_39_57_3,2021-01-03T16:00:00Z,27.906,False,FR15038,57,Microcapteur (site fixe),39,"particules PM2,5",,PM2.5,Microgramme par m3,microg/m3,µg/m³,St-Martin-d'Hères
FR15038_39_11,2021-01-03T17:00:00Z,12,True,FR15038,11,Analyseur Air,39,"particules PM2,5",6001,PM2.5,Microgramme par m3,microg/m3,µg/m³,St-Martin-d'Hères
FR15038_39_57_3,2021-01-03T17:00:00Z,28.91,False,FR15038,57,Microcapteur (site fixe),39,"particules PM2,5",,PM2.5,Microgramme par m3,microg/m3,µg/m³,St-Martin-d'Hères
FR15038_39_57_3,2021-01-03T18:00:00Z,38.521,False,FR15038,57,Microcapteur (site fixe),39,"particules PM2,5",,PM2.5,Microgramme par m3,microg/m3,µg/m³,St-Martin-d'Hères
FR15038_39_11,2021-01-03T18:00:00Z,16.2,True,FR15038,11,Analyseur Air,39,"particules PM2,5",6001,PM2.5,Microgramme par m3,microg/m3,µg/m³,St-Martin-d'Hères
FR15038_39_11,2021-01-03T19:00:00Z,15.3,True,FR15038,11,Analyseur Air,39,"particules PM2,5",6001,PM2.5,Microgramme par m3,microg/m3,µg/m³,St-Martin-d'Hères
FR15038_39_57_3,2021-01-03T19:00:00Z,37.243,False,FR15038,57,Microcapteur (site fixe),39,"particules PM2,5",,PM2.5,Microgramme par m3,microg/m3,µg/m³,St-Martin-d'Hères
FR15038_39_11,2021-01-03T20:00:00Z,16.1,True,FR15038,11,Analyseur Air,39,"particules PM2,5",6001,PM2.5,Microgramme par m3,microg/m3,µg/m³,St-Martin-d'Hères
FR15038_39_57_3,2021-01-03T20:00:00Z,39.986,False,FR15038,57,Microcapteur (site fixe),39,"particules PM2,5",,PM2.5,Microgramme par m3,microg/m3,µg/m³,St-Martin-d'Hères
FR15038_39_57_3,2021-01-03T21:00:00Z,44.498,False,FR15038,57,Microcapteur (site fixe),39,"particules PM2,5",,PM2.5,Microgramme par m3,microg/m3,µg/m³,St-Martin-d'Hères
